               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 169,            0.024854,           0.0077534,                   0,              0.9993,             0.33333,               0.337,            0.042076,            0.068219,           0.0054781,                   0,           0.0046568,           0.0046568,           0.0046568
                 170,            0.022733,            0.006405,                   0,             0.33318,             0.33333,             0.22383,            0.025269,            0.070019,           0.0056521,                   0,           0.0046105,           0.0046105,           0.0046105
                 171,            0.024348,           0.0078277,                   0,             0.66653,              0.3332,             0.28012,            0.061238,            0.072455,           0.0054284,                   0,           0.0045644,           0.0045644,           0.0045644
                 172,            0.028324,           0.0066958,                   0,             0.64336,             0.33333,             0.28078,            0.033732,             0.07065,           0.0055475,                   0,           0.0045184,           0.0045184,           0.0045184
                 173,            0.021048,           0.0062755,                   0,             0.49949,             0.33333,             0.25226,            0.050451,            0.069524,           0.0055571,                   0,           0.0044724,           0.0044724,           0.0044724
                 174,            0.023725,           0.0065298,                   0,                   1,             0.33319,             0.33729,            0.067457,            0.069186,           0.0055897,                   0,           0.0044266,           0.0044266,           0.0044266
                 175,            0.020103,           0.0065756,                   0,             0.99981,             0.33333,             0.33751,            0.067503,            0.068821,           0.0055441,                   0,           0.0043809,           0.0043809,           0.0043809
                 176,            0.019014,           0.0049571,                   0,                   1,              0.3333,             0.33738,            0.067475,            0.068565,           0.0054614,                   0,           0.0043353,           0.0043353,           0.0043353
                 177,            0.024069,           0.0067495,                   0,                   1,             0.33321,              0.3373,            0.075854,            0.068274,           0.0055105,                   0,           0.0042899,           0.0042899,           0.0042899
                 178,            0.021889,           0.0067165,                   0,              0.4998,             0.33333,             0.25235,            0.054744,            0.068823,           0.0056335,                   0,           0.0042445,           0.0042445,           0.0042445
                 179,             0.02385,           0.0069873,                   0,             0.49429,             0.33333,             0.25234,            0.050467,             0.06987,           0.0057289,                   0,           0.0041994,           0.0041994,           0.0041994
                 180,            0.026097,           0.0072562,                   0,             0.39942,             0.33333,             0.23563,            0.047126,            0.069286,           0.0058237,                   0,           0.0041543,           0.0041543,           0.0041543
                 181,            0.025045,           0.0072035,                   0,             0.49699,             0.33333,             0.25248,            0.041904,            0.070645,           0.0060323,                   0,           0.0041094,           0.0041094,           0.0041094
                 182,            0.026404,           0.0065773,                   0,             0.49976,             0.33309,             0.25265,            0.050531,            0.068947,           0.0061737,                   0,           0.0040647,           0.0040647,           0.0040647
                 183,            0.019637,           0.0061443,                   0,             0.49987,             0.33333,             0.25222,            0.029487,            0.068805,           0.0062264,                   0,           0.0040201,           0.0040201,           0.0040201
                 184,             0.01978,            0.007161,                   0,             0.49982,             0.33315,             0.25218,            0.029481,            0.068399,           0.0063259,                   0,           0.0039757,           0.0039757,           0.0039757
                 185,            0.021779,           0.0063827,                   0,             0.39952,             0.33333,             0.23532,            0.026978,            0.069066,            0.006425,                   0,           0.0039314,           0.0039314,           0.0039314
                 186,            0.024313,           0.0069261,                   0,             0.49964,             0.33297,             0.25223,            0.041863,             0.06997,           0.0064898,                   0,           0.0038873,           0.0038873,           0.0038873
                 187,            0.024147,           0.0067371,                   0,             0.49935,             0.33333,             0.25263,            0.029554,            0.069599,           0.0065225,                   0,           0.0038434,           0.0038434,           0.0038434
                 188,            0.022968,           0.0068725,                   0,             0.39884,             0.33333,             0.23548,            0.027005,            0.070073,           0.0067206,                   0,           0.0037997,           0.0037997,           0.0037997
                 189,            0.020763,           0.0061433,                   0,             0.39964,             0.33293,             0.23539,             0.02699,            0.069583,           0.0067973,                   0,           0.0037562,           0.0037562,           0.0037562
                 190,            0.024325,           0.0078013,                   0,             0.49924,             0.33333,             0.25271,            0.029566,            0.069226,           0.0067715,                   0,           0.0037128,           0.0037128,           0.0037128
                 191,            0.022442,           0.0075595,                   0,             0.24994,             0.16662,            0.063498,            0.010617,            0.069667,            0.006657,                   0,           0.0036697,           0.0036697,           0.0036697
                 192,            0.022683,           0.0064902,                   0,             0.24956,             0.16667,             0.06771,            0.013542,            0.069213,           0.0065055,                   0,           0.0036267,           0.0036267,           0.0036267
                 193,            0.020589,           0.0058154,                   0,             0.15295,             0.33333,            0.069715,            0.013943,            0.069549,           0.0064335,                   0,            0.003584,            0.003584,            0.003584
                 194,             0.02292,           0.0069481,                   0,             0.17971,             0.33333,             0.07437,            0.014874,            0.071661,           0.0063059,                   0,           0.0035415,           0.0035415,           0.0035415
                 195,            0.024783,           0.0067152,                   0,              0.2852,             0.33333,            0.098326,            0.023955,            0.070508,           0.0062116,                   0,           0.0034991,           0.0034991,           0.0034991
                 196,            0.025487,           0.0065965,                   0,             0.49523,             0.33333,             0.25278,            0.029578,             0.07021,           0.0061942,                   0,            0.003457,            0.003457,            0.003457
                 197,            0.021032,           0.0057903,                   0,             0.49964,             0.33333,             0.25307,            0.033944,            0.070705,           0.0063448,                   0,           0.0034152,           0.0034152,           0.0034152
                 198,            0.022296,           0.0061622,                   0,                   1,             0.33332,             0.33803,            0.050685,              0.0704,           0.0061994,                   0,           0.0033735,           0.0033735,           0.0033735
                 199,            0.026069,           0.0077353,                   0,             0.66261,             0.33333,             0.28123,            0.033806,            0.070964,           0.0061201,                   0,           0.0033321,           0.0033321,           0.0033321
                 200,            0.024383,           0.0066647,                   0,             0.66641,             0.33307,             0.22639,            0.045278,            0.071885,           0.0061826,                   0,           0.0032909,           0.0032909,           0.0032909
                 201,            0.021394,           0.0070338,                   0,             0.66611,             0.33278,              0.2267,            0.028382,            0.072226,           0.0061533,                   0,             0.00325,             0.00325,             0.00325
                 202,            0.021603,           0.0064516,                   0,             0.99972,             0.33333,             0.33799,            0.050676,            0.072103,           0.0057357,                   0,           0.0032093,           0.0032093,           0.0032093
                 203,            0.023697,           0.0062398,                   0,             0.49962,             0.16667,              0.1194,            0.028805,            0.070383,           0.0057441,                   0,           0.0031689,           0.0031689,           0.0031689
                 204,            0.025004,           0.0068017,                   0,             0.99915,             0.33333,             0.34037,            0.050856,            0.071243,             0.00583,                   0,           0.0031287,           0.0031287,           0.0031287
                 205,            0.019984,           0.0060178,                   0,             0.19961,             0.33333,            0.072056,            0.014112,            0.071275,           0.0060126,                   0,           0.0030888,           0.0030888,           0.0030888
                 206,            0.021081,           0.0066785,                   0,                   1,             0.33327,             0.33716,            0.050489,            0.071239,           0.0057605,                   0,           0.0030491,           0.0030491,           0.0030491
                 207,            0.020149,           0.0058255,                   0,             0.49801,             0.33333,              0.2552,            0.034045,            0.072087,           0.0057122,                   0,           0.0030097,           0.0030097,           0.0030097
                 208,            0.022836,           0.0061872,                   0,             0.49856,             0.33333,             0.25226,             0.03376,            0.071431,           0.0056651,                   0,           0.0029706,           0.0029706,           0.0029706
                 209,             0.01983,           0.0065908,                   0,             0.49881,             0.33215,             0.25241,            0.033795,            0.071661,           0.0057381,                   0,           0.0029318,           0.0029318,           0.0029318
                 210,            0.023895,           0.0067013,                   0,             0.33272,             0.33333,             0.22387,            0.028165,            0.072483,           0.0059993,                   0,           0.0028932,           0.0028932,           0.0028932
                 211,            0.023078,           0.0061204,                   0,              0.3998,             0.33311,             0.13659,            0.022236,            0.071338,            0.006054,                   0,            0.002855,            0.002855,            0.002855
                 212,            0.021911,            0.006419,                   0,             0.49997,              0.3333,             0.25269,            0.033857,            0.071452,           0.0058687,                   0,            0.002817,            0.002817,            0.002817
                 213,            0.021632,           0.0060701,                   0,             0.49953,             0.33286,             0.25283,            0.033891,             0.07129,           0.0059048,                   0,           0.0027793,           0.0027793,           0.0027793
                 214,            0.022213,           0.0066724,                   0,             0.39947,             0.33333,             0.23595,            0.050676,            0.070792,           0.0058635,                   0,           0.0027419,           0.0027419,           0.0027419
                 215,            0.020833,           0.0062447,                   0,             0.39875,             0.33194,             0.23602,            0.050693,            0.071261,           0.0060441,                   0,           0.0027048,           0.0027048,           0.0027048
                 216,            0.018566,           0.0064611,                   0,             0.28017,             0.32557,             0.21659,            0.026753,            0.071717,           0.0061779,                   0,           0.0026681,           0.0026681,           0.0026681
                 217,              0.0199,           0.0064597,                   0,             0.32685,             0.33333,             0.22463,            0.028336,            0.071772,           0.0062426,                   0,           0.0026316,           0.0026316,           0.0026316
                 218,            0.018723,           0.0060178,                   0,             0.28144,             0.32735,             0.21673,            0.045902,            0.072097,           0.0059839,                   0,           0.0025954,           0.0025954,           0.0025954
                 219,            0.024699,           0.0067392,                   0,             0.11552,             0.16667,            0.022862,           0.0068586,            0.071243,           0.0061562,                   0,           0.0025596,           0.0025596,           0.0025596
                 220,            0.021552,           0.0062467,                   0,             0.99868,             0.16667,             0.20623,            0.024726,            0.071217,           0.0062385,                   0,           0.0025241,           0.0025241,           0.0025241
